interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_class	sig_either	sig_diff	contrast
LAMC3_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMC3	ITGA6_ITGB1	LAMC3	ITGA6|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA1_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA1	ITGA7_ITGB1	LAMA1	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA2_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA2	ITGA7_ITGB1	LAMA2	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA3_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA3	ITGA7_ITGB1	LAMA3	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA4_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA4	ITGA7_ITGB1	LAMA4	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA5_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA5	ITGA7_ITGB1	LAMA5	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB1_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMB1	ITGA7_ITGB1	LAMB1	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB2_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMB2	ITGA7_ITGB1	LAMB2	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB3_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA7_ITGB1	LAMB3	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC1_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMC1	ITGA7_ITGB1	LAMC1	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC2_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMC2	ITGA7_ITGB1	LAMC2	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC3_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMC3	ITGA7_ITGB1	LAMC3	ITGA7|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
VTN_ITGA8_ITGB1	VTN	ECM-Receptor	VTN	ITGA8_ITGB1	VTN	ITGA8|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNC_ITGA8_ITGB1	TENASCIN	ECM-Receptor	TNC	ITGA8_ITGB1	TNC	ITGA8|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNR_ITGA8_ITGB1	TENASCIN	ECM-Receptor	TNR	ITGA8_ITGB1	TNR	ITGA8|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNXB_ITGA8_ITGB1	TENASCIN	ECM-Receptor	TNXB	ITGA8_ITGB1	TNXB	ITGA8|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NPNT1_ITGA8_ITGB1	NPNT	ECM-Receptor	Npnt complex 1	ITGA8_ITGB1	FREM1|NPNT|FRAS1	ITGA8|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
NPNT2_ITGA8_ITGB1	NPNT	ECM-Receptor	Npnt complex 2	ITGA8_ITGB1	FREM2|NPNT|FRAS1	ITGA8|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNC_ITGA9_ITGB1	TENASCIN	ECM-Receptor	TNC	ITGA9_ITGB1	TNC	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNR_ITGA9_ITGB1	TENASCIN	ECM-Receptor	TNR	ITGA9_ITGB1	TNR	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNXB_ITGA9_ITGB1	TENASCIN	ECM-Receptor	TNXB	ITGA9_ITGB1	TNXB	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL1A1_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA9_ITGB1	COL1A1	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL1A2_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA9_ITGB1	COL1A2	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL2A1_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA9_ITGB1	COL2A1	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A1_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA9_ITGB1	COL4A1	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A2_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA9_ITGB1	COL4A2	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A3_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA9_ITGB1	COL4A3	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A4_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA9_ITGB1	COL4A4	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A5_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA9_ITGB1	COL4A5	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A6_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA9_ITGB1	COL4A6	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A1_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL6A1	ITGA9_ITGB1	COL6A1	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A2_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL6A2	ITGA9_ITGB1	COL6A2	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A3_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL6A3	ITGA9_ITGB1	COL6A3	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A5_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL6A5	ITGA9_ITGB1	COL6A5	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A6_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL6A6	ITGA9_ITGB1	COL6A6	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A1_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL9A1	ITGA9_ITGB1	COL9A1	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A2_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL9A2	ITGA9_ITGB1	COL9A2	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A3_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	COL9A3	ITGA9_ITGB1	COL9A3	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA1_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA1	ITGA9_ITGB1	LAMA1	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA2_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA2	ITGA9_ITGB1	LAMA2	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA3_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA3	ITGA9_ITGB1	LAMA3	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA4_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA4	ITGA9_ITGB1	LAMA4	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA5_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA5	ITGA9_ITGB1	LAMA5	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB1_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMB1	ITGA9_ITGB1	LAMB1	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB2_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMB2	ITGA9_ITGB1	LAMB2	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB3_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA9_ITGB1	LAMB3	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC1_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMC1	ITGA9_ITGB1	LAMC1	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC2_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMC2	ITGA9_ITGB1	LAMC2	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC3_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMC3	ITGA9_ITGB1	LAMC3	ITGA9|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL1A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA10_ITGB1	COL1A1	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL1A2_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA10_ITGB1	COL1A2	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL2A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA10_ITGB1	COL2A1	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA10_ITGB1	COL4A1	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A2_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA10_ITGB1	COL4A2	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A3_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA10_ITGB1	COL4A3	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A4_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA10_ITGB1	COL4A4	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A5_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA10_ITGB1	COL4A5	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A6_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA10_ITGB1	COL4A6	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL6A1	ITGA10_ITGB1	COL6A1	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A2_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL6A2	ITGA10_ITGB1	COL6A2	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A3_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL6A3	ITGA10_ITGB1	COL6A3	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A5_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL6A5	ITGA10_ITGB1	COL6A5	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A6_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL6A6	ITGA10_ITGB1	COL6A6	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A1_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL9A1	ITGA10_ITGB1	COL9A1	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A2_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL9A2	ITGA10_ITGB1	COL9A2	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A3_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	COL9A3	ITGA10_ITGB1	COL9A3	ITGA10|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL1A1_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL1A1	ITGA11_ITGB1	COL1A1	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL1A2_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL1A2	ITGA11_ITGB1	COL1A2	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL2A1_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL2A1	ITGA11_ITGB1	COL2A1	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A1_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A1	ITGA11_ITGB1	COL4A1	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A2_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A2	ITGA11_ITGB1	COL4A2	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A3_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A3	ITGA11_ITGB1	COL4A3	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A4_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A4	ITGA11_ITGB1	COL4A4	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A5_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A5	ITGA11_ITGB1	COL4A5	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A6_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL4A6	ITGA11_ITGB1	COL4A6	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A1_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL6A1	ITGA11_ITGB1	COL6A1	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A2_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL6A2	ITGA11_ITGB1	COL6A2	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A3_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL6A3	ITGA11_ITGB1	COL6A3	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A5_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL6A5	ITGA11_ITGB1	COL6A5	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A6_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL6A6	ITGA11_ITGB1	COL6A6	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A1_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL9A1	ITGA11_ITGB1	COL9A1	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A2_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL9A2	ITGA11_ITGB1	COL9A2	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL9A3_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	COL9A3	ITGA11_ITGB1	COL9A3	ITGB1|ITGA11	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
FN1_ITGAV_ITGB1	FN1	ECM-Receptor	FN1	ITGAV_ITGB1	FN1	ITGAV|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
VTN_ITGAV_ITGB1	VTN	ECM-Receptor	VTN	ITGAV_ITGB1	VTN	ITGAV|ITGB1	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
FN1_ITGA4_ITGB7	FN1	ECM-Receptor	FN1	ITGA4_ITGB7	FN1	ITGA4|ITGB7	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
VTN_ITGAV_ITGB5	VTN	ECM-Receptor	VTN	ITGAV_ITGB5	VTN	ITGAV|ITGB5	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNC_ITGAV_ITGB6	TENASCIN	ECM-Receptor	TNC	ITGAV_ITGB6	TNC	ITGAV|ITGB6	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNR_ITGAV_ITGB6	TENASCIN	ECM-Receptor	TNR	ITGAV_ITGB6	TNR	ITGAV|ITGB6	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
TNXB_ITGAV_ITGB6	TENASCIN	ECM-Receptor	TNXB	ITGAV_ITGB6	TNXB	ITGAV|ITGB6	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
FN1_ITGAV_ITGB6	FN1	ECM-Receptor	FN1	ITGAV_ITGB6	FN1	ITGAV|ITGB6	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
VTN_ITGAV_ITGB8	VTN	ECM-Receptor	VTN	ITGAV_ITGB8	VTN	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
FN1_ITGAV_ITGB8	FN1	ECM-Receptor	FN1	ITGAV_ITGB8	FN1	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA1_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA1	ITGAV_ITGB8	LAMA1	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA2_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA2	ITGAV_ITGB8	LAMA2	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA3_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA3	ITGAV_ITGB8	LAMA3	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA4_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA4	ITGAV_ITGB8	LAMA4	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMA5_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA5	ITGAV_ITGB8	LAMA5	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB1_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMB1	ITGAV_ITGB8	LAMB1	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB2_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMB2	ITGAV_ITGB8	LAMB2	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMB3_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMB3	ITGAV_ITGB8	LAMB3	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC1_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMC1	ITGAV_ITGB8	LAMC1	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC2_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMC2	ITGAV_ITGB8	LAMC2	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
LAMC3_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMC3	ITGAV_ITGB8	LAMC3	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL1A1_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL1A1	ITGAV_ITGB8	COL1A1	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL1A2_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL1A2	ITGAV_ITGB8	COL1A2	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL2A1_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL2A1	ITGAV_ITGB8	COL2A1	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A1_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A1	ITGAV_ITGB8	COL4A1	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A2_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A2	ITGAV_ITGB8	COL4A2	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A3_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A3	ITGAV_ITGB8	COL4A3	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A4_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A4	ITGAV_ITGB8	COL4A4	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A5_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A5	ITGAV_ITGB8	COL4A5	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL4A6_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL4A6	ITGAV_ITGB8	COL4A6	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A1_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL6A1	ITGAV_ITGB8	COL6A1	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
COL6A2_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	COL6A2	ITGAV_ITGB8	COL6A2	ITGAV|ITGB8	outgoing	TNK_NMPR	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	out_NMPR
