setting	geneset	ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset
potential_GSE131907	a_priori_ifn	TNC	0.11015318171650168	0.07913798728489424	0.80831589958159	0.21492985167728756	255	16
potential_GSE131907	a_priori_ifn	PTDSS1	0.109637480696475	0.08056104057166899	0.6788702928870294	0.10513552870953746	255	16
potential_GSE131907	a_priori_ifn	ADGRE5	0.10693051084723043	0.08837303820230369	0.7214958158995817	0.11678875734565589	255	16
potential_GSE131907	a_priori_ifn	TIMP1	0.10615540954006587	0.09071834730297203	0.7727510460251046	0.16941916378855423	255	16
potential_GSE131907	a_priori_ifn	HLA-DQB1	0.10358519420734734	0.09885322961779609	0.790010460251046	0.21585363788421266	255	16
potential_GSE131907	a_priori_ifn	APOE	0.10333835661000698	0.09966402086674196	0.8067468619246863	0.19682922832037072	255	16
potential_GSE131907	a_priori_ifn	COL6A1	0.10083389611923643	0.10819176807151176	0.7403242677824268	0.14154475772150865	255	16
potential_GSE131907	a_priori_ifn	B2M	0.08689432701393045	0.1665447586431395	0.8190376569037656	0.20859582373798113	255	16
potential_GSE131907	a_priori_ifn	NAMPT	0.08636222724720001	0.16916595913425167	0.759152719665272	0.1482158171295559	255	16
potential_GSE131907	a_priori_ifn	APP	0.08412126527533906	0.1805433980043322	0.747907949790795	0.14471799229480162	255	16
potential_GSE131907	a_priori_ifn	PRNP	0.08352364348460922	0.1836708541810845	0.7463389121338913	0.15806563393948242	255	16
potential_GSE131907	a_priori_ifn	TIMP3	0.08119492892660732	0.1962381567296261	0.7518305439330544	0.13586683143051437	255	16
potential_GSE131907	a_priori_ifn	CD47	0.07929814925693451	0.20692832649416276	0.7214958158995816	0.16201725951252874	255	16
potential_GSE131907	a_priori_ifn	TRAF2	0.07761392596706516	0.2167673083696719	0.8420502092050209	0.2547589963367989	255	16
potential_GSE131907	a_priori_ifn	CCL20	0.06915382026844825	0.27124930666543545	0.822960251046025	0.2066552424678425	255	16
potential_GSE131907	a_priori_ifn	CD82	0.06202021924805032	0.32390367708798273	0.7452928870292888	0.15942576551639576	255	16
potential_GSE131907	a_priori_ifn	CD99	0.05988032353114502	0.3409098492519365	0.7884414225941423	0.1893185875190487	255	16
potential_GSE131907	a_priori_ifn	TCN1	0.05719705698418642	0.3630222833094562	0.7256799163179917	0.11773928844153125	255	16
potential_GSE131907	a_priori_ifn	CXCL16	0.05580325347178291	0.37485273754209203	0.825836820083682	0.20141275842340753	255	16
potential_GSE131907	a_priori_ifn	MIF	0.023431200367068333	0.7096106130408054	0.7497384937238494	0.14048223626377637	255	16
potential_GSE131907	a_priori_ifn	CALR	0.012735645968295121	0.8396188901413318	0.7622907949790796	0.14609147752598764	255	16
potential_GSE131907	a_priori_ifn	ADAM17	-0.008794054590880727	0.8888634036706683	0.7871338912133892	0.14890122517812948	255	16
potential_GSE205335	a_priori_ifn	IFITM1	0.5510714137067748	1.1756185420836815e-21	0.9437761506276151	0.630203217125318	255	16
potential_GSE205335	a_priori_ifn	VSIG10	0.45116505221721903	3.4335738029865894e-14	0.8982740585774058	0.4348531971498393	255	16
potential_GSE205335	a_priori_ifn	HLA-F	0.45075336173455344	3.6453169408305723e-14	0.8961820083682008	0.4390060232213278	255	16
potential_GSE205335	a_priori_ifn	CRLF1	0.4458127915301983	7.428568873375614e-14	0.8972280334728033	0.48254810807032816	255	16
potential_GSE205335	a_priori_ifn	CLCF1	0.4404721029581375	1.5832034675325061e-13	0.9019351464435147	0.47694936541358435	255	16
potential_GSE205335	a_priori_ifn	CD40	0.43014111335635685	6.593730329034804e-13	0.9066422594142259	0.4498479215365346	255	16
potential_GSE205335	a_priori_ifn	HLA-DRB5	0.42316869517230565	1.6809637425485473e-12	0.8912133891213389	0.37103671828899876	255	16
potential_GSE205335	a_priori_ifn	HLA-B	0.4037018614708032	2.0508804563640414e-11	0.8797071129707114	0.37816605451033763	255	16
potential_GSE205335	a_priori_ifn	HLA-E	0.37590136023727927	5.570634599713835e-10	0.8645397489539749	0.34425482877443536	255	16
potential_GSE205335	a_priori_ifn	MDK	0.3537918900389099	6.21501379794789e-09	0.8514644351464435	0.3070824478908558	255	16
potential_GSE205335	a_priori_ifn	FSTL5	0.3479449380227463	1.1411263758143975e-08	0.8446652719665273	0.31395730614420975	255	16
potential_GSE205335	a_priori_ifn	SDC2	0.3278261164076784	8.412885322518431e-08	0.8433577405857741	0.26432674493414193	255	16
potential_GSE205335	a_priori_ifn	CEACAM1	0.31387282487959056	3.0973010248247765e-07	0.8383891213389122	0.2514117188193865	255	16
potential_GSE205335	a_priori_ifn	NCAM1	0.3109198708654273	4.0469544680436585e-07	0.7994246861924685	0.2543977037496046	255	16
potential_GSE205335	a_priori_ifn	ADAM9	0.3090118669689988	4.80291750051e-07	0.7889644351464435	0.24220563212199164	255	16
potential_GSE205335	a_priori_ifn	CLEC2B	0.3011128117242815	9.63583864938534e-07	0.8075313807531381	0.231421882381072	255	16
potential_GSE205335	a_priori_ifn	HLA-DRA	0.2985551238621639	1.2020068596676302e-06	0.8229602510460251	0.3094922470434889	255	16
potential_GSE205335	a_priori_ifn	ZDHHC5	0.2979442866702335	1.2667829869500737e-06	0.8459728033472804	0.2463350120119585	255	16
potential_GSE205335	a_priori_ifn	CXCL14	0.2879855780842699	2.9309778514375478e-06	0.8538179916317992	0.244810319641796	255	16
potential_GSE205335	a_priori_ifn	DUSP18	0.28645116335689796	3.3260336557064617e-06	0.815376569037657	0.2510720655318498	255	16
potential_GSE205335	a_priori_ifn	TSPAN3	0.2858373104779306	3.497881201306422e-06	0.8253138075313807	0.22882399994753705	255	16
potential_GSE205335	a_priori_ifn	MELTF	0.284707673045957	3.83647166253895e-06	0.8331589958158996	0.23816003333638108	255	16
potential_GSE205335	a_priori_ifn	HLA-DRB1	0.2744043224948224	8.748608868980113e-06	0.80831589958159	0.24516450682415286	255	16
potential_GSE205335	a_priori_ifn	CD58	0.272055280794866	1.0509039543272025e-05	0.8135460251046025	0.23646914867012742	255	16
potential_GSE205335	a_priori_ifn	HLA-DPB1	0.2719972901197952	1.0556486520073305e-05	0.7894874476987447	0.23716185292302505	255	16
potential_GSE205335	a_priori_ifn	ICAM3	0.2686139248010246	1.3705262950417167e-05	0.8164225941422594	0.2394619955364566	255	16
potential_GSE205335	a_priori_ifn	EFNB2	0.2667326824371066	1.5822228307667746e-05	0.8140690376569039	0.21172942355812097	255	16
potential_GSE205335	a_priori_ifn	CD320	0.2645089175620392	1.8724251939878074e-05	0.7785041841004184	0.23968571065027058	255	16
potential_GSE205335	a_priori_ifn	CXADR	0.26311344460008257	2.079545252914572e-05	0.8221757322175732	0.20481340390400954	255	16
potential_GSE205335	a_priori_ifn	CEACAM5	0.262456730371701	2.1843523436052607e-05	0.80413179916318	0.2006848167235506	255	16
potential_GSE205335	a_priori_ifn	HLA-A	0.2583968957319712	2.951804232220104e-05	0.8621861924686192	0.2829630877563285	255	16
potential_GSE205335	a_priori_ifn	TGM2	0.2570358907682327	3.2617114296846106e-05	0.7777196652719665	0.2589928594370617	255	16
potential_GSE205335	a_priori_ifn	COL6A2	0.2544260171856002	3.943841224107128e-05	0.8007322175732217	0.20168049348230738	255	16
potential_GSE205335	a_priori_ifn	GPC3	0.2516739514249511	4.807696727997205e-05	0.8023012552301255	0.19567881367507425	255	16
potential_GSE205335	a_priori_ifn	L1CAM	0.2475895323922109	6.424093120695038e-05	0.7955020920502092	0.20231343454776268	255	16
potential_GSE205335	a_priori_ifn	COL9A3	0.2463804674688971	6.993034643136941e-05	0.7876569037656904	0.19964649066767606	255	16
potential_GSE205335	a_priori_ifn	MCAM	0.24496483706055353	7.719343041941157e-05	0.7960251046025104	0.18871657387896232	255	16
potential_GSE205335	a_priori_ifn	COL17A1	0.24399539545499987	8.257005433895104e-05	0.7902719665271967	0.19927507497667085	255	16
potential_GSE205335	a_priori_ifn	EDIL3	0.24356123835654309	8.509028872733783e-05	0.7821652719665272	0.19967447559218762	255	16
potential_GSE205335	a_priori_ifn	SHISA4	0.2418964121383173	9.543989535877102e-05	0.7826882845188285	0.19774905491532702	255	16
potential_GSE205335	a_priori_ifn	ANGPTL4	0.24144308132006426	9.845632522839514e-05	0.8036087866108786	0.282221995038668	255	16
potential_GSE205335	a_priori_ifn	PVR	0.24141788230765662	9.862659503802234e-05	0.7994246861924686	0.19092077793596077	255	16
potential_GSE205335	a_priori_ifn	CLEC11A	0.2412288391484441	9.991280088916281e-05	0.7677824267782427	0.20793182413989544	255	16
potential_GSE205335	a_priori_ifn	LRFN5	0.24055658620892723	0.00010461529404764971	0.7960251046025105	0.19807371520885872	255	16
potential_GSE205335	a_priori_ifn	TNFSF12	0.24050907964456988	0.00010495534336513057	0.8263598326359832	0.24265628230639485	255	16
potential_GSE205335	a_priori_ifn	PLAT	0.24042319671437443	0.00010557272161284123	0.7761506276150627	0.20340475028705768	255	16
potential_GSE205335	a_priori_ifn	SEMA6D	0.23970880608180944	0.00011084182478838546	0.7364016736401674	0.2137204738019679	255	16
potential_GSE205335	a_priori_ifn	COL27A1	0.23935184943403287	0.00011356607433080946	0.7826882845188284	0.19848360050366784	255	16
potential_GSE205335	a_priori_ifn	RELN	0.23892717042010775	0.0001168889303010443	0.7803347280334728	0.20953100740729833	255	16
potential_GSE205335	a_priori_ifn	LGALS1	0.23807472195779042	0.00012383573463262498	0.7892259414225942	0.1920070725590854	255	16
potential_GSE205335	a_priori_ifn	C3	0.2369165520157824	0.0001338952554770245	0.8125	0.19214476177755446	255	16
potential_GSE205335	a_priori_ifn	COL18A1	0.23519339809215573	0.00015028708723304485	0.7782426778242678	0.1904411185120021	255	16
potential_GSE205335	a_priori_ifn	JAM3	0.23511781643710258	0.00015104737938113	0.7915794979079498	0.21439055318452002	255	16
potential_GSE205335	a_priori_ifn	CNTN4	0.23408163581009098	0.00016184013680927003	0.7842573221757322	0.1822121956114956	255	16
potential_GSE205335	a_priori_ifn	CX3CL1	0.23247424852366824	0.00018001921202412036	0.800470711297071	0.2651689496642657	255	16
potential_GSE205335	a_priori_ifn	NECTIN1	0.23238334214513115	0.00018110231603617167	0.7654288702928871	0.18722796987348123	255	16
potential_GSE205335	a_priori_ifn	HSPG2	0.2323424036423117	0.00018159206406915255	0.7850418410041842	0.1867339396919456	255	16
potential_GSE205335	a_priori_ifn	MMP14	0.23141073208637594	0.00019307793464307243	0.7813807531380752	0.19132443180173045	255	16
potential_GSE205335	a_priori_ifn	PLXNA1	0.23106832656753876	0.00019746713452401305	0.7685669456066946	0.19054798302833434	255	16
potential_GSE205335	a_priori_ifn	HMGB1	0.23058376288154286	0.00020383807143381066	0.790010460251046	0.25696359389128065	255	16
potential_GSE205335	a_priori_ifn	MICA	0.23027363542854942	0.00020801574493915445	0.7889644351464435	0.19223513851236745	255	16
potential_GSE205335	a_priori_ifn	LAMB3	0.22921911188405494	0.00022282671616093792	0.770397489539749	0.19153892380096707	255	16
potential_GSE205335	a_priori_ifn	OCLN	0.22845694085185064	0.00023413795838205515	0.7769351464435146	0.17509770151297663	255	16
potential_GSE205335	a_priori_ifn	LAMA3	0.22742829086012428	0.0002502545554687131	0.7790271966527197	0.18388509722561863	255	16
potential_GSE205335	a_priori_ifn	CNTN1	0.22694623582559922	0.00025815793984153334	0.757060669456067	0.18366956598586193	255	16
potential_GSE205335	a_priori_ifn	TGFB1	0.22693290266883184	0.00025837981038006794	0.7136506276150627	0.22014905198311616	255	16
potential_GSE205335	a_priori_ifn	IGF2	0.22671479344389034	0.00026203458707839747	0.8062238493723849	0.25231480617282065	255	16
potential_GSE205335	a_priori_ifn	TGFBI	0.22476390373059302	0.00029693546994562654	0.7732740585774058	0.1770378453213191	255	16
potential_GSE205335	a_priori_ifn	THY1	0.22384329948086204	0.00031486615071199824	0.7659518828451883	0.19054081011629584	255	16
potential_GSE205335	a_priori_ifn	TGFA	0.22301862009002424	0.0003317790368434037	0.814592050209205	0.24089118884956118	255	16
potential_GSE205335	a_priori_ifn	LGALS3	0.22226113929631858	0.00034805466896229483	0.7868723849372385	0.17411310850228767	255	16
potential_GSE205335	a_priori_ifn	PODXL2	0.22221962214057553	0.00034896784029140747	0.7756276150627615	0.18015520633989818	255	16
potential_GSE205335	a_priori_ifn	CD55	0.22188352242247844	0.0003564427959074991	0.794194560669456	0.1780953524121216	255	16
potential_GSE205335	a_priori_ifn	CEACAM6	0.22175362027238563	0.00035937153231560727	0.7892259414225942	0.1701039230071495	255	16
potential_GSE205335	a_priori_ifn	LAMB2	0.2210221128519508	0.00037628581601738855	0.7625523012552302	0.1773453622443567	255	16
potential_GSE205335	a_priori_ifn	NECTIN4	0.2200583373296054	0.00039970099996844904	0.7863493723849373	0.18291395680869169	255	16
potential_GSE205335	a_priori_ifn	CCN1	0.21756803576815564	0.00046661483337885455	0.7667364016736401	0.16662537792908674	255	16
potential_GSE205335	a_priori_ifn	NECTIN2	0.21736631632070444	0.00047246649398387724	0.7779811715481171	0.1704291501099942	255	16
potential_GSE205335	a_priori_ifn	F11R	0.21513696919995295	0.0005418290183550958	0.7544456066945606	0.1804980764193286	255	16
potential_GSE205335	a_priori_ifn	TIMP2	0.21401065743312064	0.0005803522102136393	0.738755230125523	0.1757087913659584	255	16
potential_GSE205335	a_priori_ifn	PODXL	0.2136829471579011	0.0005920279750012427	0.765428870292887	0.17051566845120936	255	16
potential_GSE205335	a_priori_ifn	CDH1	0.21169682431726802	0.000667567793220099	0.7795502092050209	0.17045531931196764	255	16
potential_GSE205335	a_priori_ifn	GRN	0.21148720086404554	0.0006760399527067055	0.7790271966527197	0.1686278709670866	255	16
potential_GSE205335	a_priori_ifn	TNFSF15	0.21137579953145139	0.000680582685613839	0.8381276150627615	0.2972727921877723	255	16
potential_GSE205335	a_priori_ifn	TGOLN2	0.21069637583308906	0.0007089044439496623	0.7688284518828452	0.16860057200853534	255	16
potential_GSE205335	a_priori_ifn	ST14	0.21056484071705336	0.0007145117112944364	0.7873953974895398	0.16116699176055377	255	16
potential_GSE205335	a_priori_ifn	LRPAP1	0.20708142945013847	0.0008787722612348477	0.7701359832635983	0.2269123204628212	255	16
potential_GSE205335	a_priori_ifn	AGRN	0.20606142555884527	0.0009330800819355775	0.7484309623430963	0.16675024872107913	255	16
potential_GSE205335	a_priori_ifn	TCTN1	0.2059971811397257	0.0009366020038741161	0.7743200836820083	0.16586679613393368	255	16
potential_GSE205335	a_priori_ifn	LAMC2	0.2048404560631995	0.0010021460135938886	0.7664748953974896	0.16802591011344045	255	16
potential_GSE205335	a_priori_ifn	LAMA5	0.20407696158179564	0.0010476932366607274	0.768305439330544	0.1636209960981452	255	16
potential_GSE205335	a_priori_ifn	ADAM10	0.20371373975089396	0.0010700233478644842	0.727510460251046	0.15487998207166925	255	16
potential_GSE205335	a_priori_ifn	GPI	0.20245887507777857	0.001150580419792516	0.776673640167364	0.1632878024464957	255	16
potential_GSE205335	a_priori_ifn	ALCAM	0.20232522043335233	0.0011594810377023514	0.740847280334728	0.17577801085088335	255	16
potential_GSE205335	a_priori_ifn	COL21A1	0.19649030598748946	0.0016155927575737849	0.7706589958158996	0.1643627510058019	255	16
potential_GSE205335	a_priori_ifn	MPZL3	0.19406695093108495	0.0018492761044732798	0.7628138075313806	0.1598766319289638	255	16
potential_GSE205335	a_priori_ifn	WNT7B	0.19137880403084845	0.0021443106418982845	0.7583682008368201	0.1911114416426816	255	16
potential_GSE205335	a_priori_ifn	BACE2	0.18824973520518845	0.002541384811090584	0.7238493723849373	0.1648497108777514	255	16
potential_GSE205335	a_priori_ifn	LYZ	0.18805443905377361	0.0025682555061922593	0.7811192468619246	0.15969498106892457	255	16
potential_GSE205335	a_priori_ifn	ADAM15	0.1840014299715165	0.0031875048415357494	0.7442468619246863	0.15180097992900454	255	16
potential_GSE205335	a_priori_ifn	COL1A1	0.18315648794065809	0.0033325180954065455	0.7845188284518829	0.1778626060056963	255	16
potential_GSE205335	a_priori_ifn	FBLN1	0.18158192333321166	0.003618783405144751	0.75	0.14542241488383428	255	16
potential_GSE205335	a_priori_ifn	THBS1	0.18016821567041916	0.003894548782962715	0.7484309623430963	0.15027903598729242	255	16
potential_GSE205335	a_priori_ifn	CFH	0.17997037885525322	0.00393461741368942	0.7505230125523014	0.14297165424949876	255	16
potential_GSE205335	a_priori_ifn	VCAN	0.17594614577527304	0.004834695047653684	0.7989016736401674	0.19778444203785303	255	16
potential_GSE205335	a_priori_ifn	SECTM1	0.17547058960271436	0.004952464631493939	0.7398012552301255	0.1338959516236134	255	16
potential_GSE205335	a_priori_ifn	ADAM28	0.17409427884285766	0.005307973060216576	0.7717050209205021	0.1469881575009535	255	16
potential_GSE205335	a_priori_ifn	HLA-DMA	0.17302791654164087	0.005598995954716445	0.7199267782426778	0.1376655353849145	255	16
potential_GSE205335	a_priori_ifn	FAM200A	0.17048890064316508	0.0063503101319865645	0.734571129707113	0.15298384202484333	255	16
potential_GSE205335	a_priori_ifn	WBP1	0.17026968216008972	0.006419227633527028	0.7256799163179917	0.13561318337609402	255	16
potential_GSE205335	a_priori_ifn	MMP7	0.17023452534235078	0.00643034219622889	0.7343096234309624	0.13757154136654473	255	16
potential_GSE205335	a_priori_ifn	NUCB2	0.16657405901097302	0.007686156915346952	0.7390167364016736	0.14386703289961925	255	16
potential_GSE205335	a_priori_ifn	ITGB2	0.16638948748690993	0.0077549058001091555	0.7973326359832635	0.22120996895113743	255	16
potential_GSE205335	a_priori_ifn	SLPI	0.16284281164576134	0.009186717735776829	0.7267259414225942	0.17221963565459458	255	16
potential_GSE205335	a_priori_ifn	LAMC1	0.16149393807857912	0.009790012049543084	0.7225418410041841	0.13866996299466042	255	16
potential_GSE205335	a_priori_ifn	COL9A2	0.16079276453792798	0.010117273815850219	0.7782426778242678	0.16942862735440267	255	16
potential_GSE205335	a_priori_ifn	LGALS3BP	0.1554851987711201	0.012924700962992188	0.7931485355648535	0.181864134163076	255	16
potential_GSE205335	a_priori_ifn	COPA	0.1505254447816639	0.016145433251092137	0.7709205020920502	0.17049065591271473	255	16
potential_GSE205335	a_priori_ifn	NPNT	0.14566374946496258	0.01996203610320609	0.731694560669456	0.13400457508881747	255	16
potential_GSE205335	a_priori_ifn	ICAM1	0.1420015646617448	0.02333243013924769	0.8122384937238494	0.22154070694040878	255	16
