setting	geneset	ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset	rank
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	ALCAM	0.038712362907995714	0.5311499812550858	0.452	0.1273701487809024	264	14	1
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	PDGFA	0.030661378034996196	0.6199360020975047	0.4017142857142857	0.06318215958265644	264	14	2
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	CALR	0.03046862998989835	0.6221384065409172	0.3754285714285714	0.05405719713376182	264	14	3
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	COL6A1	0.02706544463753975	0.6615639837533445	0.3754285714285714	0.07543993199095426	264	14	4
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	HLA-DRB1	0.005984872998705223	0.9228994337590878	0.37571428571428567	0.06356273810042745	264	14	5
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	ADAM17	-0.0009450905104236056	0.9878063732139671	0.39685714285714285	0.05261030287581524	264	14	6
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	ANGPTL4	-0.0031102700240143864	0.9598863320891375	0.3591428571428571	0.046380188879072096	264	14	7
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	HMGB1	-0.009164988218371842	0.8821771019667014	0.3922857142857143	0.052702601961813686	264	14	8
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	CX3CL1	-0.010812472366805857	0.861194868441724	0.36057142857142854	0.04374450616376623	264	14	9
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	CD40	-0.02069382435819448	0.7378701177933177	0.43314285714285716	0.04816181670012472	264	14	10
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	TGFA	-0.022038643298153422	0.7215188052084727	0.34828571428571425	0.04471235314610353	264	14	11
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	TGFB1	-0.023427424596222178	0.7047648391236039	0.46371428571428575	0.05266462848819856	264	14	12
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	PRNP	-0.023979130955671016	0.6981479580286901	0.36028571428571426	0.05673072311643286	264	14	13
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	TGM2	-0.024533207250839604	0.6915255340693229	0.3865714285714286	0.04587529513141732	264	14	14
GSE205335_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	EDIL3	-0.037102326514323325	0.5483812516218455	0.42857142857142855	0.05736005239257372	264	14	15
GSE205335_cldn4_high_to_TNK	a_priori_ifn	IFITM1	0.5153985656059328	2.571648753276417e-19	0.9342237903225806	0.5847333402400393	264	16	1
GSE205335_cldn4_high_to_TNK	a_priori_ifn	CLCF1	0.4161027622964699	1.7747156430443843e-12	0.8921370967741936	0.44687765104048	264	16	2
GSE205335_cldn4_high_to_TNK	a_priori_ifn	HLA-F	0.41594633306378365	1.8123426962620268e-12	0.8843245967741935	0.4009059011781684	264	16	3
GSE205335_cldn4_high_to_TNK	a_priori_ifn	CD40	0.4109100473370666	3.5406078922078982e-12	0.8996975806451614	0.42753472354360766	264	16	4
GSE205335_cldn4_high_to_TNK	a_priori_ifn	CRLF1	0.41024367312275495	3.8654222254846495e-12	0.8840725806451613	0.4164164189508363	264	16	5
GSE205335_cldn4_high_to_TNK	a_priori_ifn	VSIG10	0.40913761428722556	4.469733108096633e-12	0.8845766129032258	0.37844138551331646	264	16	6
GSE205335_cldn4_high_to_TNK	a_priori_ifn	HLA-DRB5	0.3858985976298172	8.379738546207865e-11	0.8744959677419355	0.31467302566687727	264	16	7
GSE205335_cldn4_high_to_TNK	a_priori_ifn	HLA-B	0.37509528451509777	3.033262855911972e-10	0.8666834677419355	0.3458628965679402	264	16	8
GSE205335_cldn4_high_to_TNK	a_priori_ifn	HLA-E	0.3441649615736578	9.364900912738262e-09	0.8503024193548387	0.302293373546483	264	16	9
GSE205335_cldn4_high_to_TNK	a_priori_ifn	MDK	0.33329781609686465	2.8693362612896147e-08	0.8409778225806451	0.29095491706788523	264	16	10
GSE205335_cldn4_high_to_TNK	a_priori_ifn	NCAM1	0.30541986732758514	4.184501315056647e-07	0.7883064516129032	0.23491976576350265	264	16	11
GSE205335_cldn4_high_to_TNK	a_priori_ifn	SDC2	0.3048487690568368	4.408228996095436e-07	0.8319052419354838	0.24664031527162938	264	16	12
GSE205335_cldn4_high_to_TNK	a_priori_ifn	ADAM9	0.2971239511541101	8.821363500826478e-07	0.7772177419354839	0.2237293689217967	264	16	13
GSE205335_cldn4_high_to_TNK	a_priori_ifn	CEACAM1	0.29227753660866806	1.349341396879266e-06	0.827116935483871	0.23133237800339637	264	16	14
GSE205335_cldn4_high_to_TNK	a_priori_ifn	CLEC2B	0.2885482334201324	1.861497840775766e-06	0.7993951612903226	0.217823683496596	264	16	15
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	IGF2	0.12974262220254196	0.035119450186084686	0.4974415204678363	0.1701334630308988	264	36	1
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	FAM3C	0.06351907397976746	0.3038538219721649	0.4597953216374269	0.15271337491271703	264	36	2
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	ICAM1	0.05827704852393675	0.34557930216580457	0.5041423001949318	0.15186551788050617	264	36	3
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	IFITM1	0.05427396784819058	0.3797751749442884	0.49951267056530213	0.1768508003532892	264	36	4
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-A	0.04973732503848326	0.4209354730180532	0.4914717348927875	0.14982886131803327	264	36	5
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TGM2	0.0409615684104429	0.5075440125702892	0.4878167641325536	0.14711739263486495	264	36	6
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	MIF	0.0371506529480313	0.5478600729830138	0.509990253411306	0.1532711821981457	264	36	7
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	TNFSF15	0.032898972098689326	0.5946203188888066	0.537037037037037	0.15021495182038272	264	36	8
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COPA	0.0300850273344006	0.6265315876547328	0.46929824561403516	0.13898443802137517	264	36	9
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	WNT7B	0.02471649041614079	0.6893400229968415	0.4407894736842105	0.15279475759331695	264	36	10
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	NAMPT	0.02174816701531185	0.7250402306410761	0.47076023391812866	0.13489108224380292	264	36	11
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	COL1A1	0.00997510116960138	0.8718483498681453	0.4828216374269006	0.15656361596142832	264	36	12
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	HLA-F	0.007872391019021407	0.8986980355002995	0.49756335282651076	0.15076681469405445	264	36	13
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	PDGFA	0.006217694730447827	0.9199099387588556	0.4601608187134503	0.14074911926238343	264	36	14
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_down	APP	-0.002289402837215644	0.9704675218697437	0.48672027290448344	0.14602256409091663	264	36	15
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CALR	0.17887479333122805	0.003543967090626166	0.7226236798221234	0.19256398209886583	264	7	1
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	WBP1	0.14119939345138768	0.021742228084287392	0.7481934408004447	0.09723122307479541	264	7	2
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	SECTM1	0.13642946596139854	0.026652366442621683	0.745414118954975	0.08474455830006057	264	7	3
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	FBLN1	0.10599418194058358	0.0856371965963332	0.7415230683713174	0.062469812065343515	264	7	4
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CD55	0.08754415766915367	0.15607427198224572	0.7092829349638687	0.0519210664651807	264	7	5
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	NUCB2	0.08613653104861815	0.16286307978439704	0.6859366314619233	0.06047748548953887	264	7	6
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ADAM28	0.08530248052650227	0.16698874492476354	0.726514730405781	0.052559553174883505	264	7	7
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PTDSS1	0.08273872550901457	0.1801591835321863	0.6864924958310171	0.05525163499587832	264	7	8
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	CFH	0.08147151703300967	0.18694562304991258	0.7165091717620901	0.052492498106373055	264	7	9
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	MPZL3	0.07845273957336531	0.2038650591569338	0.6898276820455808	0.052819875763544875	264	7	10
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	PODXL	0.07685447729243963	0.2132591002020893	0.6926070038910507	0.04989074439701721	264	7	11
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	ADAM15	0.07626026583397519	0.21682969790176243	0.7015008337965536	0.05144868341284839	264	7	12
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	LAMA5	0.07564934443338465	0.22054508472085235	0.6937187326292384	0.051054549329027664	264	7	13
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	GPI	0.07481770526294809	0.22567542773957788	0.6698165647581991	0.052778522936298845	264	7	14
GSE205335_cldn4_high_to_TNK	empirical_CLDN4_TNK_up	SEMA6D	0.07065584034792174	0.25262187210299475	0.7204002223457476	0.055839034034689185	264	7	15
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	LRPAP1	0.32072245040522446	9.940851061121607e-08	0.3531428571428572	0.22842226165633958	264	14	1
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DRA	0.2862880246769121	2.25729964020725e-06	0.40028571428571424	0.22151332471693	264	14	2
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DQB1	0.2512749191513616	3.630585771954207e-05	0.40628571428571425	0.23098660510160698	264	14	3
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	SPP1	0.18857100396902504	0.0020907473156524885	0.344	0.15864464226557146	264	14	4
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	TNC	0.18163294294486967	0.00305789275515259	0.34685714285714286	0.1226583089676234	264	14	5
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-A	0.1810245581775071	0.0031595900183515125	0.4714285714285714	0.2230883310572651	264	14	6
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DRB1	0.1619917727544498	0.008364169348592151	0.40228571428571425	0.1560474915878547	264	14	7
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	ITGB2	0.15181451034048657	0.013537076133163663	0.35914285714285715	0.1620197822261425	264	14	8
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	TIMP3	0.14800088385081794	0.016102374861432556	0.31514285714285717	0.12648102267764214	264	14	9
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	MIF	0.14720736862204575	0.01668661732942499	0.4234285714285714	0.13517354769548404	264	14	10
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	MICA	0.14164537189179954	0.021325965518436824	0.4411428571428571	0.2463000225473841	264	14	11
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	BACE1	0.13298007131842152	0.030771147477342	0.3357142857142857	0.13569684560188947	264	14	12
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DPB1	0.12856807059926506	0.03682098468549682	0.39085714285714285	0.24418973788930265	264	14	13
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	CX3CL1	0.12437173209272631	0.04348116784634555	0.3965714285714286	0.07894960384202475	264	14	14
merged_cldn4_high_to_TNK	a_priori_cytotoxicity	CD47	0.12038714175307089	0.050714284783497134	0.3617142857142857	0.14121291036803582	264	14	15
merged_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	ALCAM	0.038712362907995714	0.5311499812550858	0.452	0.1273701487809024	264	14	1
merged_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	CALR	0.03046862998989835	0.6221384065409172	0.3754285714285714	0.05405719713376182	264	14	2
merged_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	COL6A1	0.02706544463753975	0.6615639837533445	0.3754285714285714	0.07543993199095426	264	14	3
merged_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	HLA-DRB1	0.005984872998705223	0.9228994337590878	0.37571428571428567	0.06356273810042745	264	14	4
merged_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	ADAM17	-0.0009450905104236056	0.9878063732139671	0.39685714285714285	0.05261030287581524	264	14	5
merged_cldn4_high_to_TNK	a_priori_exhaustion_sensitivity	ANGPTL4	-0.0031102700240143864	0.9598863320891375	0.3591428571428571	0.046380188879072096	264	14	6
